"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code","acquisition_number"
"334138","","2020-08-09","","AZ1","2017-01-09","","6222SMBBCJWH6","","TUCSON","BASHAS MARKET","AZ","8067308","NFY121FGJ"
"334139","","2020-08-09","","AZ1","2017-01-09","","6222SMBBCJWH6","","TUCSON","BASHAS MARKET","AZ","8067308","NFY121FGK"
"334140","","2020-08-09","","AZ1","2017-01-09","","6222SMBBCJWH6","","TUCSON","BASHAS MARKET","AZ","8067308","NFY121FGL"
"334141","","2020-08-09","","AZ1","2017-01-09","","6222SMBBCJWH6","","TUCSON","BASHAS MARKET","AZ","8067308","NFY121FGM"
"334142","","2019-06-20","","IN1","2017-01-06","","6172SMEBKJWJ6","","NEWBURGH","SCHNUCK MARKET","IN","8033408","NFY121FHF"
"334143","","2019-06-20","","IN1","2017-01-06","","6172SMEBKJWJ6","","NEWBURGH","SCHNUCK MARKET","IN","8033408","NFY121FHG"
"334148","","2020-01-11","","NC1","2017-01-10","","6011SMAJCJWH6","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8067308","NFY121FHR"
"334149","","2020-01-11","","NC1","2017-01-10","","6011SMAJCJWH6","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8067308","NFY121FHS"
"334150","","2020-01-11","","NC1","2017-01-10","","6011SMAJCJWH6","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8067308","NFY121FHT"
"334151","","2020-01-11","","NC1","2017-01-10","","6011SMAJCJWH6","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8067308","NFY121FHU"
"334152","","2020-07-20","","NE1","2017-01-12","","6202SMBHCJWH6","","HASTINGS","WALMART SUPERCENTER","NE","8067308","NFY121FK7"
"334153","","2020-07-20","","NE1","2017-01-12","","6202SMBHCJWH6","","HASTINGS","WALMART SUPERCENTER","NE","8067308","NFY121FK8"
"334154","","2020-07-20","","NE1","2017-01-12","","6202SMBHCJWH6","","HASTINGS","WALMART SUPERCENTER","NE","8067308","NFY121FK9"
"334155","","2020-07-20","","NE1","2017-01-12","","6202SMBHCJWH6","","HASTINGS","WALMART SUPERCENTER","NE","8067308","NFY121FKA"
"334160","","2020-03-21","","GA1","2017-01-09","","6081SMAJCJWH6","","LOCUST GROVE","INGLES SUPERMARKET","GA","806730","NFY121FJJ"
"334161","","2020-03-21","","GA1","2017-01-09","","6081SMAJCJWH6","","LOCUST GROVE","INGLES SUPERMARKET","GA","806730","NFY121FJK"
"334162","","2020-01-27","","GA1","2017-01-09","","6118SMCGCJWH6","","LOCUST GROVE","INGLES SUPERMARKET","GA","806730","NFY121FJL"
"334163","","2020-03-21","","GA1","2017-01-09","","6081SMAJCJWH6","","LOCUST GROVE","INGLES SUPERMARKET","GA","806730","NFY121FJM"
"334164","","2020-05-10","","NJ1","2017-01-09","","6131SMBCCJWH6","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8067308","NFY121FE1"
"334165","","2020-05-10","","NJ1","2017-01-09","","6131SMBCCJWH6","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8067308","NFY121FE2"
"334166","","2020-05-10","","NJ1","2017-01-09","","6131SMBCCJWH6","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8067308","NFY121FE3"
"334167","","2020-05-10","","NJ1","2017-01-09","","6131SMBCCJWH6","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8067308","NFY121FE4"
"334173","","2020-07-27","","TX1","2017-01-08","","6209SMCJWM6","","HOUSTON","HEB","TX","8067308","NFY121FDT"
"334174","","2020-07-27","","TX1","2017-01-08","","6209SMCJWM6","","HOUSTON","HEB","TX","8067308","NFY121FDU"
"334175","","2020-07-27","","TX1","2017-01-08","","6209SMCJWM6","","HOUSTON","HEB","TX","8067308","NFY121FDV"
"334176","","2020-07-27","","TX1","2017-01-08","","6209SMCJWM6","","HOUSTON","HEB","TX","8067308","NFY121FDW"
"334177","","2019-06-09","","IA","2017-01-07","","6161SMEIKJWJ6","","ESTHERVILLE","FAREWAY STORE","IA","8033408","NFY121FEH"
"334178","","2019-06-16","","IA","2017-01-07","","6168SMEAKJWJ6","","ESTHERVILLE","FAREWAY STORE","IA","8033408","NFY121FEI"
"334183","","2020-07-21","","KY1","2017-01-09","","6203SMDHCJWH6","","HARRODSBURG","WALMART SUPERCENTER","KY","8067308","NFY121FJS"
"334184","","2020-09-29","","KY1","2017-01-09","","6089SMB1CJWH6","","HARRODSBURG","WALMART SUPERCENTER","KY","8067308","NFY121FJT"
"334185","","2020-07-21","","KY1","2017-01-09","","6203SMDICJWH6","","HARRODSBURG","WALMART SUPERCENTER","KY","8067308","NFY121FJU"
"334186","","2020-07-21","","KY1","2017-01-09","","6203SMDHCJWH6","","HARRODSBURG","WALMART SUPERCENTER","KY","8067308","NFY121FJV"
"334187","","2019-12-04","","CA2","2016-12-31","","5338SMDJCJWH6","","BONITA","VONS MARKET","CA","8067308","NFY121FEU"
"334188","","2019-12-04","","CA2","2016-12-31","","5338SMDJCJWH6","","BONITA","VONS MARKET","CA","8067308","NFY121FEV"
"334189","","2019-12-04","","CA2","2016-12-31","","5338SMDKCJWH6","","BONITA","VONS MARKET","CA","8067308","NFY121FEW"
"334190","","2019-12-04","","CA2","2016-12-31","","5338SMDJCJWH6","","BONITA","VONS MARKET","CA","8067308","NFY121FEX"
"334196","ALBERTSONS GRANULATED SUGAR","","","","2006-04-08","Retail store","","","FREMONT","Albertsons","CA","4116354201","NFY040Y31"
"334201","C&H GRANULATED WHITE SUGAR","","","","2006-04-09","Retail store","","","SAPULPA","WalMart SuperCenter","OK","1580003063","NFY040Y38"
"334202","C&H","","","","2006-04-08","Retail store","","","FREMONT","Albertsons","CA","1580003048","NFY040Y35"
"334203","DIXIE CRYSTALS","","","","2006-04-11","Retail store","","","HILLSBOROUGH","Lowes Food Store","NC","1620033500","NFY040Y2Y"
"334208","","","","","2006-04-10","Retail store","","","WATERBURY","Publix Super Market","CT","4920004350","NFY040Y2W"
"334209","C&H","","","","2006-04-08","Retail store","","","DENVER","Safeway","CO","1580003048","NFY040Y32"
"334210","","","","","2006-04-08","Retail store","","","ANDERSON","Pay Less Super Market","IN","4920004550","NFY040Y3H"
"334215","","","","","2006-04-12","Retail store","","","LAKE WORTH","Publix Super Market","FL","4920004625","NFY040Y6K"
"334216","C&H","","","","2006-04-09","Retail store","07Y23","","BELTON","Price Chopper Supermarket","MO","1580003048","NFY040Y30"
"334217","","","","","2006-04-09","Retail store","","","COLLEGE POINT","Waldbaum","NY","4920004350","NFY040Y3B"
"334222","SAFEWAY FINE GRANULATED SUGAR","","","","2006-04-08","Retail store","","","DENVER","Safeway","CO","2113025007","NFY040Y2Z"
"334223","KROGER SUGAR","2008-02-10","","","2006-04-08","Retail store","","","ANDERSON","Pay Less Super Market","IN","1111085575","NFY040Y3G"
"334228","","","","","2006-04-09","Retail store","","","TRUSSVILLE","Food World","AL","4920004625","NFY040Y3E"
"334229","C&H","","","","2006-04-08","Retail store","","","PARADISE","Safeway","CA","1580003048","NFY040Y3D"
"334230","","","","","2006-04-09","Retail store","","","PORT HURON","Kroger Store","MI","4920004350","NFY040Y2X"
"334236","BEST CHOICE SUGAR","","","","2006-04-09","Retail store","B3W52A5","","BELTON ","Price Chopper Supermarket","MO","7003860200","NFY040Y33"
"334241","SAFEWAY FINE GRANULATED SUGAR","","","","2006-04-08","Retail store","","","PARADISE","Safeway","CA","2113025008","NFY040Y3A"
"334242","KROGER SUGAR","2008-02-09","","","2006-04-09","Retail store","","","PORT HURON","Kroger Store","MI","1111085589","NFY040Y36"
"334243","SAFEWAY FINE GRANULATED SUGAR","","","","2006-04-08","Retail store","","","PARADISE","Safeway","CA","2113025008","NFY040Y39"
"334249","","","","","2009-10-17","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY","","NFY0904DE"
"334250","","","","","2009-10-17","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY","","NFY0904DH"
"334251","","","","","2009-11-03","Retail store","","","ANDERSON","Great Wall Chinese Buffet","IN","","NFY0905CK"
"334268","","","","","2009-10-17","Retail store","","","PLEASANTON","First Hunan Chef Wong","CA","","NFY0904CK"
"334269","","","","","2009-11-03","Retail store","","","HILLSBOROUGH","Yun Yum Chinese Restaurant","NC","","NFY0905CR"
"334286","","","","","2009-11-02","Retail store","","","PARADISE","Chin Dynasty","CA","","NFY0905C1"
"334287","","","","","2009-11-11","Retail store","","","CHRISTIANSBURG","Hunan House","VA","","NFY0905CT"
"334288","","","","","2009-11-11","Retail store","","","CHRISTIANSBURG","Hunan House","VA","","NFY0905CX"
"334305","","","","","2009-11-03","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI","","NFY0905CH"
"334306","","","","","2009-11-22","Retail store","","","CHRISTIANSBURG","China Garden","VA","","NFY0905H8"
"334307","","","","","2009-11-03","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI","","NFY0905CF"
"334308","","","","","2009-11-22","Retail store","","","CHRISTIANSBURG","China Garden","VA","","NFY0905HB"
"334324","","","","","2009-10-19","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT","","NFY0904I7"
"334325","","","","","2009-11-03","Retail store","","","DENVER","Palace Chinese Restaurant","CO","","NFY0905C5"
"334326","","","","","2009-10-19","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT","","NFY0904I5"
"334327","","","","","2009-11-03","Retail store","","","DENVER","Palace Chinese Restaurant","CO","","NFY0905C7"
"334343","","","","","2009-11-11","Retail store","","","PRINCETON","Dragon Palace","WV","","NFY0905CZ"
"334344","","","","","2009-11-11","Retail store","","","BLACKSBURG","Double Dragon","VA","","NFY0905D4"
"334345","","","","","2009-11-11","Retail store","","","PRINCETON","Dragon Palace","WV","","NFY0905D1"
"334346","","","","","2009-11-11","Retail store","","","BLACKSBURG","Double Dragon","VA","","NFY0905D5"
"334363","","","","","2009-11-03","Retail store","","","ANDERSON","Great Wall Chinese Buffet","IN","","NFY0905CL"
"334364","","","","","","Retail store","","","","","","","MY09047"
"334365","","","","","2009-11-03","Retail store","","","ANDERSON","Great Wall Chinese Buffet","IN","","NFY0905CM"
"334370","","","","","2009-11-02","Retail store","","","PARADISE","Chin Dynasty","CA","","NFY0905C3"
"334371","","","","","","Retail store","","","","","","","MY0904A"
"334372","","","","","2009-11-02","Retail store","","","PARADISE","Chin Dynasty","CA","","NFY0905C2"
"334377","","","","","","Retail store","","","","","","","MY09049"
"334378","","","","","2009-11-11","Retail store","","","CHRISTIANSBURG","Hunan House","VA","","NFY0905CU"
"334379","","","","","2009-11-11","Retail store","","","CHRISTIANSBURG","Hunan House","VA","","NFY0905CV"
"334380","","","","","2009-11-11","Retail store","","","CHRISTIANSBURG","Hunan House","VA","","NFY0905CS"
"334381","","","","","2009-11-11","Retail store","","","CHRISTIANSBURG","Hunan House","VA","","NFY0905CW"
"334386","","","","","2009-11-03","Retail store","","","HILLSBOROUGH","Yun Yum Chinese Restaurant","NC","","NFY0905CQ"
"334387","","","","","2009-11-03","Retail store","","","HILLSBOROUGH","Yun Yum Chinese Restaurant","NC","","NFY0905CP"
"334388","","","","","","Retail store","","","","","","","MY0904C"
"334393","","","","","2009-10-17","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY","","NFY0904DF"
"334394","","","","","2009-10-17","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY","","NFY0904DJ"
"334395","","","","","","Retail store","","","","","","","MY09048"
"334396","","","","","2009-10-17","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY","","NFY0904DI"
"334397","","","","","2009-10-17","Retail store","","","FLUSHING","Keilly Chinese Restaurant","NY","","NFY0904DG"
"334402","","","","","2009-10-17","Retail store","","","PLEASANTON","First Hunan Chef Wong","CA","","NFY0904CL"
"334403","","","","","","Retail store","","","","","","","MY0904B"
"334404","","","","","2009-10-17","Retail store","","","PLEASANTON","First Hunan Chef Wong","CA","","NFY0904CJ"
"334410","","","","","2009-11-01","Retail store","","","LAKE WORTH","Wing Wong BBQ","FL","","NFY0905CO"
"334411","","","","","","Retail store","","","","","","","MY0904F"
"334412","","","","","2009-11-01","Retail store","","","LAKE WORTH","Wing Wong BBQ","FL","","NFY0905CN"
"334417","","","","","2009-11-03","Retail store","","","DENVER","Palace Chinese Restaurant","CO","","NFY0905C6"
"334418","","","","","","Retail store","","","","","","","MY0904D"
"334419","","","","","2009-11-03","Retail store","","","DENVER","Palace Chinese Restaurant","CO","","NFY0905C4"
"334420","","","","","2009-11-03","Retail store","","","DENVER","Palace Chinese Restaurant","CO","","NFY0905C9"
"334421","","","","","2009-11-03","Retail store","","","DENVER","Palace Chinese Restaurant","CO","","NFY0905C8"
"334426","","","","","","Retail store","","","","","","","MY0904E"
"334427","","","","","2009-10-19","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT","","NFY0904I6"
"334428","","","","","2009-10-19","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT","","NFY0904I9"
"334429","","","","","2009-10-19","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT","","NFY0904I4"
"334430","","","","","2009-10-19","Retail store","","","WATERBURY ","Hong Kong Chinese Restaurant","CT","","NFY0904I8"
"334435","","","","","2009-11-03","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI","","NFY0905CE"
"334436","","","","","2009-11-03","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI","","NFY0905CI"
"334437","","","","","","Retail store","","","","","","","MY0904H"
"334438","","","","","2009-11-03","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI","","NFY0905CG"
"334439","","","","","2009-11-03","Retail store","","","PORT HURON","Great Wall Chinese Restaurant","MI","","NFY0905CJ"
"334444","","","","","","Retail store","","","","","","","MY0904I"
"334445","","","","","2009-11-22","Retail store","","","CHRISTIANSBURG","China Garden","VA","","NFY0905HA"
"334446","","","","","2009-11-22","Retail store","","","CHRISTIANSBURG","China Garden","VA","","NFY0905H6"
"334447","","","","","2009-11-22","Retail store","","","CHRISTIANSBURG","China Garden","VA","","NFY0905HC"
"334448","","","","","2009-11-22","Retail store","","","CHRISTIANSBURG","China Garden","VA","","NFY0905H7"
"334453","","","","","2009-11-11","Retail store","","","PRINCETON","Dragon Palace","WV","","NFY0905D3"
"334454","","","","","2009-11-11","Retail store","","","PRINCETON","Dragon Palace","WV","","NFY0905CY"
"334455","","","","","2009-11-11","Retail store","","","PRINCETON","Dragon Palace","WV","","NFY0905D2"
"334456","","","","","","Retail store","","","","","","","MY0904G"
"334457","","","","","2009-11-11","Retail store","","","PRINCETON","Dragon Palace","WV","","NFY0905D0"
"334464","","","","","2013-01-27","Retail store","","","FLUSHING","MR. CHAN'S RESTAURANT","NY","","NFY1209DF"
"334468","","","","","2013-01-27","Retail store","","","INDIANAPOLIS","PANDA CHINESE RESTAURANT","IN","","NFY1209C5"
"334472","","","","","2013-01-26","Retail store","","","BIRMINGHAM","HUNAN CUISINE","AL","","NFY1209BQ"
"334473","","","","","2013-01-26","Retail store","","","BIRMINGHAM","HUNAN CUISINE","AL","","NFY1209BR"
"334477","","","","","2013-01-27","Retail store","","","INDIANAPOLIS","PANDA CHINESE RESTAURANT","IN","","NFY1209C4"
"334478","","","","","2013-01-27","Retail store","","","FLUSHING","MR. CHAN'S RESTAURANT","NY","","NFY1209DE"
"334482","","","","","2013-01-28","Retail store","","","OLATHE","BOBO CHINESE","KS","","NFY1209CK"
"334483","","","","","2013-01-27","Retail store","","","LAKE WORTH","CHINA KITCHEN","FL","","NFY1209EK"
"334487","","","","","2013-01-28","Retail store","","","HILLSBOROUGH","CHINA FUJI","NC","","NFY1209D1"
"334491","","","","","2013-01-29","Retail store","","","CHICO","HAPPY GARDEN RESTAURANT","CA","","NFY1209CC"
"334492","","","","","2013-01-29","Retail store","","","CHICO","HAPPY GARDEN RESTAURANT","CA","","NFY1209CD"
"334496","","","","","2013-01-28","Retail store","","","LAKEWOOD","PEKING TOKYO EXPRESS","CO","","NFY1209EN"
"334497","","","","","2013-01-28","Retail store","","","LAKEWOOD","PEKING TOKYO EXPRESS","CO","","NFY1209EM"
"334501","","","","","2013-01-28","Retail store","","","HILLSBOROUGH","CHINA FUJI","NC","","NFY1209D0"
"334502","","","","","2013-01-29","Retail store","","","SAN RAMON","King Palace","CA","","NFY1209E0"
"334510","","","","","2013-01-29","Retail store","","","SAN RAMON","King Palace","CA","","NFY1209E1"
"334514","","","","","2013-01-28","Retail store","","","OLATHE","BOBO CHINESE","KS","","NFY1209CL"
"334518","","","","","2013-02-04","Retail store","","","KIMBALL","PEKING KITCHEN","MI","","NFY1209DN"
"334519","","","","","2013-02-04","Retail store","","","KIMBALL","PEKING KITCHEN","MI","","NFY1209DM"
"334523","","","","","2013-01-29","Retail store","","","AVON","CHANG-AN II","CT","","NFY1209CM"
"334524","","","","","2013-01-29","Retail store","","","AVON","CHANG-AN II","CT","","NFY1209CN"
"334528","","","","","2013-01-27","Retail store","","","LAKE WORTH","CHINA KITCHEN","FL","","NFY1209EL"
"334532","","","","","2013-01-28","Retail store","","","TULSA","HAPPY HOUSE","OK","","NFY1209E8"
"334533","","","","","2013-01-28","Retail store","","","TULSA","HAPPY HOUSE","OK","","NFY1209E9"
"334538","","","","","2009-08-31","Restaurant","","","DEMING","Amigos","NM","","NFY0902Y2"
"334547","","","","","2009-08-10","Restaurant","","","CHINO","Zendeja's Mexican","CA","","NFY0902JM"
"334556","","","","","2009-08-15","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX","","NFY0902LM"
"334557","","","","","2009-08-10","Restaurant","","","LAS VEGAS","El Ausente","NV","","NFY0902JN"
"334558","","","","","2009-08-15","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX","","NFY0902LN"
"334567","","","","","2009-08-14","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA","","NFY0902M5"
"334568","","","","","2009-08-11","Restaurant","","","CHICAGO ","Maria's","IL","","NFY0902JQ"
"334569","","","","","2009-08-11","Restaurant","","","CHICAGO ","Maria's","IL","","NFY0902JS"
"334570","","","","","2009-08-14","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA","","NFY0902M4"
"334571","","","","","2009-08-11","Restaurant","","","CHICAGO ","Maria's","IL","","NFY0902JU"
"334572","","","","","2009-08-14","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA","","NFY0902M3"
"334573","","","","","2009-08-11","Restaurant","","","CHICAGO ","Maria's","IL","","NFY0902JO"
"334582","","","","","2009-08-13","Restaurant","","","LOS ANGELES","El Curtido","CA","","NFY0902LL"
"334583","","","","","2009-08-13","Restaurant","","","LOS ANGELES","El Curtido","CA","","NFY0902LK"
"334584","","","","","2009-08-13","Restaurant","","","LOS ANGELES","El Curtido","CA","","NFY0902LJ"
"334585","","","","","2009-08-13","Restaurant","","","LOS ANGELES","El Curtido","CA","","NFY0902LI"
"334586","","","","","2009-08-12","Restaurant","","","SAN DIEGO","El Torito","CA","","NFY0902LW"
"334607","","","","","2009-08-11","Restaurant","","","AUSTIN","Costa Del Sol Restaurant","TX","","NFY0902JP"
"334608","","","","","2009-08-11","Restaurant","","","AUSTIN","Costa Del Sol Restaurant","TX","","NFY0902JT"
"334630","","","","","2009-08-16","Restaurant","","","OAKLAND","La Original","CA","","NFY0902M9"
"334631","","","","","2009-08-16","Restaurant","","","OAKLAND","La Original","CA","","NFY0902M8"
"334632","","","","","2009-08-16","Restaurant","","","OAKLAND","La Original","CA","","NFY0902M7"
"334633","","","","","2009-08-11","Restaurant","","","CHICAGO","Custcatleco","IL","","NFY0902IM"
"334634","","","","","2009-08-16","Restaurant","","","OAKLAND","La Original","CA","","NFY0902MA"
"334635","","","","","2009-08-11","Restaurant","","","CHICAGO","Custcatleco","IL","","NFY0902IH"
"334643","","","","","2009-08-15","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX","","NFY0902KU"
"334644","","","","","2009-08-10","Restaurant","","","LAS VEGAS","Esmeralda's Caf?","NV","","NFY0902IP"
"334645","","","","","2009-08-15","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX","","NFY0902KV"
"334653","","","","","2009-08-11","Restaurant","","","MIAMI","Caballo Viejo Restaurante","FL","","NFY0902IG"
